customer_id,transaction_id,purchase_date,revenue,true_segment,year_month,dow,Segment,RFM_Score,CLV_1yr
C02434,T0017071,18-12-2023,57.62,Dormant,2023-12,Monday,Dormant,3,57.62
C02435,T0017072,06-10-2024,100.72,Loyalist,2024-10,Sunday,At-Risk,11,1432.04
C02435,T0017073,09-09-2024,144.87,Loyalist,2024-09,Monday,At-Risk,11,1432.04
C02435,T0017074,30-10-2024,199.09,Loyalist,2024-10,Wednesday,At-Risk,11,1432.04
C02435,T0017075,23-10-2024,111.56,Loyalist,2024-10,Wednesday,At-Risk,11,1432.04
C02435,T0017076,16-09-2024,164.1,Loyalist,2024-09,Monday,At-Risk,11,1432.04
C02435,T0017077,01-10-2024,171.8,Loyalist,2024-10,Tuesday,At-Risk,11,1432.04
C02435,T0017078,14-10-2024,67.06,Loyalist,2024-10,Monday,At-Risk,11,1432.04
C02435,T0017079,27-10-2024,195.39,Loyalist,2024-10,Sunday,At-Risk,11,1432.04
C02435,T0017080,26-10-2024,139.57,Loyalist,2024-10,Saturday,At-Risk,11,1432.04
C02435,T0017081,12-10-2024,137.88,Loyalist,2024-10,Saturday,At-Risk,11,1432.04
C02436,T0017082,05-10-2024,91.25,Loyalist,2024-10,Saturday,At-Risk,12,1381.6
C02436,T0017083,09-10-2024,60.79,Loyalist,2024-10,Wednesday,At-Risk,12,1381.6
C02436,T0017084,11-11-2024,122.94,Loyalist,2024-11,Monday,At-Risk,12,1381.6
C02436,T0017085,18-10-2024,180.4,Loyalist,2024-10,Friday,At-Risk,12,1381.6
C02436,T0017086,09-10-2024,91.91,Loyalist,2024-10,Wednesday,At-Risk,12,1381.6
C02436,T0017087,04-11-2024,182.62,Loyalist,2024-11,Monday,At-Risk,12,1381.6
C02436,T0017088,16-10-2024,114.96,Loyalist,2024-10,Wednesday,At-Risk,12,1381.6
C02436,T0017089,08-10-2024,184.28,Loyalist,2024-10,Tuesday,At-Risk,12,1381.6
C02436,T0017090,01-11-2024,165.09,Loyalist,2024-11,Friday,At-Risk,12,1381.6
C02436,T0017091,07-10-2024,101.98,Loyalist,2024-10,Monday,At-Risk,12,1381.6
C02436,T0017092,16-11-2024,85.38,Loyalist,2024-11,Saturday,At-Risk,12,1381.6
C02437,T0017093,24-09-2024,172.71,Loyalist,2024-09,Tuesday,At-Risk,12,1634.85
C02437,T0017094,17-10-2024,214.06,Loyalist,2024-10,Thursday,At-Risk,12,1634.85
C02437,T0017095,11-11-2024,249.69,Loyalist,2024-11,Monday,At-Risk,12,1634.85
C02437,T0017096,01-10-2024,137.84,Loyalist,2024-10,Tuesday,At-Risk,12,1634.85
C02437,T0017097,27-10-2024,168.23,Loyalist,2024-10,Sunday,At-Risk,12,1634.85
C02437,T0017098,03-10-2024,156.72,Loyalist,2024-10,Thursday,At-Risk,12,1634.85
C02437,T0017099,15-10-2024,170.34,Loyalist,2024-10,Tuesday,At-Risk,12,1634.85
C02437,T0017100,07-10-2024,134.92,Loyalist,2024-10,Monday,At-Risk,12,1634.85
C02437,T0017101,10-10-2024,46.08,Loyalist,2024-10,Thursday,At-Risk,12,1634.85
C02437,T0017102,02-10-2024,89.24,Loyalist,2024-10,Wednesday,At-Risk,12,1634.85
C02437,T0017103,11-10-2024,95.02,Loyalist,2024-10,Friday,At-Risk,12,1634.85
C02438,T0017104,23-08-2024,69.33,At-Risk,2024-08,Friday,At-Risk,8,264.37
C02438,T0017105,27-08-2024,62.22,At-Risk,2024-08,Tuesday,At-Risk,8,264.37
C02438,T0017106,18-08-2024,87.33,At-Risk,2024-08,Sunday,At-Risk,8,264.37
C02438,T0017107,05-09-2024,45.49,At-Risk,2024-09,Thursday,At-Risk,8,264.37
C02439,T0017108,16-11-2024,223.88,Champion,2024-11,Saturday,Loyalists,15,3865.31
C02439,T0017109,09-12-2024,275.26,Champion,2024-12,Monday,Loyalists,15,3865.31
C02439,T0017110,24-11-2024,360.24,Champion,2024-11,Sunday,Loyalists,15,3865.31
C02439,T0017111,04-11-2024,288.55,Champion,2024-11,Monday,Loyalists,15,3865.31
C02439,T0017112,27-11-2024,425.55,Champion,2024-11,Wednesday,Loyalists,15,3865.31
C02439,T0017113,01-11-2024,253.17,Champion,2024-11,Friday,Loyalists,15,3865.31
C02439,T0017114,05-12-2024,312.9,Champion,2024-12,Thursday,Loyalists,15,3865.31
C02439,T0017115,11-12-2024,206.73,Champion,2024-12,Wednesday,Loyalists,15,3865.31
C02439,T0017116,23-10-2024,236.67,Champion,2024-10,Wednesday,Loyalists,15,3865.31
C02439,T0017117,08-11-2024,332.73,Champion,2024-11,Friday,Loyalists,15,3865.31
C02439,T0017118,12-11-2024,297.88,Champion,2024-11,Tuesday,Loyalists,15,3865.31
C02439,T0017119,29-11-2024,370.53,Champion,2024-11,Friday,Loyalists,15,3865.31
C02439,T0017120,19-12-2024,281.22,Champion,2024-12,Thursday,Loyalists,15,3865.31
C02440,T0017121,17-07-2024,154.33,At-Risk,2024-07,Wednesday,At-Risk,8,607
C02440,T0017122,17-07-2024,217.48,At-Risk,2024-07,Wednesday,At-Risk,8,607
C02440,T0017123,20-07-2024,14.01,At-Risk,2024-07,Saturday,At-Risk,8,607
C02440,T0017124,18-08-2024,23.89,At-Risk,2024-08,Sunday,At-Risk,8,607
C02440,T0017125,11-08-2024,127.04,At-Risk,2024-08,Sunday,At-Risk,8,607
C02440,T0017126,26-07-2024,70.25,At-Risk,2024-07,Friday,At-Risk,8,607
C02441,T0017127,19-06-2024,116.22,At-Risk,2024-06,Wednesday,At-Risk,8,412.86
C02441,T0017128,21-06-2024,82.49,At-Risk,2024-06,Friday,At-Risk,8,412.86
C02441,T0017129,07-07-2024,79.75,At-Risk,2024-07,Sunday,At-Risk,8,412.86
C02441,T0017130,10-07-2024,134.4,At-Risk,2024-07,Wednesday,At-Risk,8,412.86
C02442,T0017131,19-08-2024,34.2,At-Risk,2024-08,Monday,At-Risk,7,228.62
C02442,T0017132,25-09-2024,178.53,At-Risk,2024-09,Wednesday,At-Risk,7,228.62
C02442,T0017133,22-09-2024,15.89,At-Risk,2024-09,Sunday,At-Risk,7,228.62
C02443,T0017134,05-02-2024,54.46,Dormant,2024-02,Monday,Dormant,4,96.68
C02443,T0017135,27-01-2024,42.22,Dormant,2024-01,Saturday,Dormant,4,96.68
C02444,T0017136,20-10-2024,179.54,Loyalist,2024-10,Sunday,At-Risk,12,1367.51
C02444,T0017137,05-10-2024,118.96,Loyalist,2024-10,Saturday,At-Risk,12,1367.51
C02444,T0017138,19-10-2024,167.62,Loyalist,2024-10,Saturday,At-Risk,12,1367.51
C02444,T0017139,09-11-2024,173.38,Loyalist,2024-11,Saturday,At-Risk,12,1367.51
C02444,T0017140,11-11-2024,220.01,Loyalist,2024-11,Monday,At-Risk,12,1367.51
C02444,T0017141,30-09-2024,130.19,Loyalist,2024-09,Monday,At-Risk,12,1367.51
C02444,T0017142,03-11-2024,192.85,Loyalist,2024-11,Sunday,At-Risk,12,1367.51
C02444,T0017143,04-11-2024,184.96,Loyalist,2024-11,Monday,At-Risk,12,1367.51
C02445,T0017144,14-10-2024,136.86,Loyalist,2024-10,Monday,At-Risk,12,1725.71
C02445,T0017145,14-10-2024,151.2,Loyalist,2024-10,Monday,At-Risk,12,1725.71
C02445,T0017146,16-10-2024,192.69,Loyalist,2024-10,Wednesday,At-Risk,12,1725.71
C02445,T0017147,22-10-2024,248.77,Loyalist,2024-10,Tuesday,At-Risk,12,1725.71
C02445,T0017148,17-10-2024,112.9,Loyalist,2024-10,Thursday,At-Risk,12,1725.71
C02445,T0017149,03-10-2024,88.96,Loyalist,2024-10,Thursday,At-Risk,12,1725.71
C02445,T0017150,20-10-2024,182.66,Loyalist,2024-10,Sunday,At-Risk,12,1725.71
C02445,T0017151,16-10-2024,192.22,Loyalist,2024-10,Wednesday,At-Risk,12,1725.71
C02445,T0017152,17-11-2024,196.87,Loyalist,2024-11,Sunday,At-Risk,12,1725.71
C02445,T0017153,06-10-2024,222.58,Loyalist,2024-10,Sunday,At-Risk,12,1725.71
C02446,T0017154,25-10-2024,130.57,Loyalist,2024-10,Friday,At-Risk,9,447.78
C02446,T0017155,27-09-2024,112.48,Loyalist,2024-09,Friday,At-Risk,9,447.78
C02446,T0017156,21-10-2024,120.54,Loyalist,2024-10,Monday,At-Risk,9,447.78
C02446,T0017157,11-09-2024,84.19,Loyalist,2024-09,Wednesday,At-Risk,9,447.78
C02447,T0017158,04-11-2024,380.08,Champion,2024-11,Monday,Loyalists,15,4163.06
C02447,T0017159,03-12-2024,374.73,Champion,2024-12,Tuesday,Loyalists,15,4163.06
C02447,T0017160,07-11-2024,289.88,Champion,2024-11,Thursday,Loyalists,15,4163.06
C02447,T0017161,09-12-2024,269.49,Champion,2024-12,Monday,Loyalists,15,4163.06
C02447,T0017162,06-12-2024,318.73,Champion,2024-12,Friday,Loyalists,15,4163.06
C02447,T0017163,04-12-2024,246.9,Champion,2024-12,Wednesday,Loyalists,15,4163.06
C02447,T0017164,14-12-2024,283.96,Champion,2024-12,Saturday,Loyalists,15,4163.06
C02447,T0017165,24-10-2024,311.4,Champion,2024-10,Thursday,Loyalists,15,4163.06
C02447,T0017166,12-11-2024,267.62,Champion,2024-11,Tuesday,Loyalists,15,4163.06
C02447,T0017167,15-11-2024,233.95,Champion,2024-11,Friday,Loyalists,15,4163.06
C02447,T0017168,02-11-2024,221.24,Champion,2024-11,Saturday,Loyalists,15,4163.06
C02447,T0017169,24-11-2024,271.26,Champion,2024-11,Sunday,Loyalists,15,4163.06
C02447,T0017170,01-12-2024,296.61,Champion,2024-12,Sunday,Loyalists,15,4163.06
C02447,T0017171,26-11-2024,397.21,Champion,2024-11,Tuesday,Loyalists,15,4163.06
C02448,T0017172,16-11-2024,359.9,Champion,2024-11,Saturday,Loyalists,15,4995.07
C02448,T0017173,05-12-2024,288.21,Champion,2024-12,Thursday,Loyalists,15,4995.07
C02448,T0017174,27-10-2024,262.58,Champion,2024-10,Sunday,Loyalists,15,4995.07
C02448,T0017175,21-10-2024,368.16,Champion,2024-10,Monday,Loyalists,15,4995.07
C02448,T0017176,13-12-2024,390.12,Champion,2024-12,Friday,Loyalists,15,4995.07
C02448,T0017177,30-10-2024,328.95,Champion,2024-10,Wednesday,Loyalists,15,4995.07
C02448,T0017178,17-12-2024,247.41,Champion,2024-12,Tuesday,Loyalists,15,4995.07
C02448,T0017179,19-11-2024,333.6,Champion,2024-11,Tuesday,Loyalists,15,4995.07
C02448,T0017180,24-10-2024,230.94,Champion,2024-10,Thursday,Loyalists,15,4995.07
C02448,T0017181,03-11-2024,457.82,Champion,2024-11,Sunday,Loyalists,15,4995.07
C02448,T0017182,09-12-2024,364.44,Champion,2024-12,Monday,Loyalists,15,4995.07
C02448,T0017183,17-12-2024,182.34,Champion,2024-12,Tuesday,Loyalists,15,4995.07
C02448,T0017184,18-11-2024,284.76,Champion,2024-11,Monday,Loyalists,15,4995.07
C02448,T0017185,31-10-2024,151.8,Champion,2024-10,Thursday,Loyalists,15,4995.07
C02448,T0017186,03-12-2024,417.81,Champion,2024-12,Tuesday,Loyalists,15,4995.07
C02448,T0017187,23-11-2024,326.23,Champion,2024-11,Saturday,Loyalists,15,4995.07
C02449,T0017188,29-09-2024,210.51,Loyalist,2024-09,Sunday,At-Risk,10,1038.88
C02449,T0017189,29-09-2024,130.83,Loyalist,2024-09,Sunday,At-Risk,10,1038.88
C02449,T0017190,26-09-2024,267.28,Loyalist,2024-09,Thursday,At-Risk,10,1038.88
C02449,T0017191,14-10-2024,144.62,Loyalist,2024-10,Monday,At-Risk,10,1038.88
C02449,T0017192,08-10-2024,128.41,Loyalist,2024-10,Tuesday,At-Risk,10,1038.88
C02449,T0017193,15-10-2024,157.23,Loyalist,2024-10,Tuesday,At-Risk,10,1038.88
C02450,T0017194,05-11-2024,126.74,Loyalist,2024-11,Tuesday,At-Risk,12,1979.35
C02450,T0017195,06-10-2024,145.93,Loyalist,2024-10,Sunday,At-Risk,12,1979.35
C02450,T0017196,26-09-2024,186.94,Loyalist,2024-09,Thursday,At-Risk,12,1979.35
C02450,T0017197,30-09-2024,151.33,Loyalist,2024-09,Monday,At-Risk,12,1979.35
C02450,T0017198,06-10-2024,227.43,Loyalist,2024-10,Sunday,At-Risk,12,1979.35
C02450,T0017199,28-09-2024,181.7,Loyalist,2024-09,Saturday,At-Risk,12,1979.35
C02450,T0017200,21-11-2024,171.11,Loyalist,2024-11,Thursday,At-Risk,12,1979.35
C02450,T0017201,02-11-2024,196.59,Loyalist,2024-11,Saturday,At-Risk,12,1979.35
C02450,T0017202,03-11-2024,231.05,Loyalist,2024-11,Sunday,At-Risk,12,1979.35
C02450,T0017203,26-10-2024,142.43,Loyalist,2024-10,Saturday,At-Risk,12,1979.35
C02450,T0017204,29-09-2024,143.1,Loyalist,2024-09,Sunday,At-Risk,12,1979.35
C02450,T0017205,25-09-2024,75,Loyalist,2024-09,Wednesday,At-Risk,12,1979.35
C02451,T0017206,14-02-2024,52.2,Dormant,2024-02,Wednesday,Dormant,3,52.2
C02452,T0017207,21-07-2024,147.28,At-Risk,2024-07,Sunday,At-Risk,8,381.49
C02452,T0017208,24-07-2024,77.02,At-Risk,2024-07,Wednesday,At-Risk,8,381.49
C02452,T0017209,05-08-2024,50.79,At-Risk,2024-08,Monday,At-Risk,8,381.49
C02452,T0017210,25-07-2024,106.4,At-Risk,2024-07,Thursday,At-Risk,8,381.49
C02453,T0017211,13-09-2024,119.67,Loyalist,2024-09,Friday,At-Risk,9,621.71
C02453,T0017212,09-09-2024,98.46,Loyalist,2024-09,Monday,At-Risk,9,621.71
C02453,T0017213,08-10-2024,80.23,Loyalist,2024-10,Tuesday,At-Risk,9,621.71
C02453,T0017214,28-09-2024,139.17,Loyalist,2024-09,Saturday,At-Risk,9,621.71
C02453,T0017215,02-11-2024,184.18,Loyalist,2024-11,Saturday,At-Risk,9,621.71
C02454,T0017216,16-08-2024,99.76,At-Risk,2024-08,Friday,At-Risk,9,443.57
C02454,T0017217,25-09-2024,128.38,At-Risk,2024-09,Wednesday,At-Risk,9,443.57
C02454,T0017218,13-08-2024,100.16,At-Risk,2024-08,Tuesday,At-Risk,9,443.57
C02454,T0017219,23-09-2024,115.27,At-Risk,2024-09,Monday,At-Risk,9,443.57
C02455,T0017220,24-11-2024,276.33,Champion,2024-11,Sunday,Loyalists,15,4266.43
C02455,T0017221,11-11-2024,342.87,Champion,2024-11,Monday,Loyalists,15,4266.43
C02455,T0017222,26-10-2024,273.42,Champion,2024-10,Saturday,Loyalists,15,4266.43
C02455,T0017223,16-12-2024,321.43,Champion,2024-12,Monday,Loyalists,15,4266.43
C02455,T0017224,07-12-2024,409.83,Champion,2024-12,Saturday,Loyalists,15,4266.43
C02455,T0017225,04-12-2024,330.89,Champion,2024-12,Wednesday,Loyalists,15,4266.43
C02455,T0017226,28-11-2024,421,Champion,2024-11,Thursday,Loyalists,15,4266.43
C02455,T0017227,19-11-2024,396.54,Champion,2024-11,Tuesday,Loyalists,15,4266.43
C02455,T0017228,16-11-2024,265.64,Champion,2024-11,Saturday,Loyalists,15,4266.43
C02455,T0017229,25-11-2024,300.05,Champion,2024-11,Monday,Loyalists,15,4266.43
C02455,T0017230,15-12-2024,378.42,Champion,2024-12,Sunday,Loyalists,15,4266.43
C02455,T0017231,15-12-2024,127.94,Champion,2024-12,Sunday,Loyalists,15,4266.43
C02455,T0017232,14-12-2024,235.96,Champion,2024-12,Saturday,Loyalists,15,4266.43
C02455,T0017233,18-11-2024,186.11,Champion,2024-11,Monday,Loyalists,15,4266.43
C02456,T0017234,01-09-2024,164.52,Loyalist,2024-09,Sunday,At-Risk,11,1879.86
C02456,T0017235,17-10-2024,215.57,Loyalist,2024-10,Thursday,At-Risk,11,1879.86
C02456,T0017236,22-09-2024,106.17,Loyalist,2024-09,Sunday,At-Risk,11,1879.86
C02456,T0017237,25-08-2024,210.18,Loyalist,2024-08,Sunday,At-Risk,11,1879.86
C02456,T0017238,26-08-2024,264.49,Loyalist,2024-08,Monday,At-Risk,11,1879.86
C02456,T0017239,02-10-2024,212.32,Loyalist,2024-10,Wednesday,At-Risk,11,1879.86
C02456,T0017240,09-09-2024,238.33,Loyalist,2024-09,Monday,At-Risk,11,1879.86
C02456,T0017241,24-09-2024,153.69,Loyalist,2024-09,Tuesday,At-Risk,11,1879.86
C02456,T0017242,22-10-2024,53.27,Loyalist,2024-10,Tuesday,At-Risk,11,1879.86
C02456,T0017243,13-09-2024,134.64,Loyalist,2024-09,Friday,At-Risk,11,1879.86
C02456,T0017244,17-09-2024,126.68,Loyalist,2024-09,Tuesday,At-Risk,11,1879.86
C02457,T0017245,25-08-2024,75.78,At-Risk,2024-08,Sunday,At-Risk,7,308.37
C02457,T0017246,16-08-2024,153.28,At-Risk,2024-08,Friday,At-Risk,7,308.37
C02457,T0017247,07-08-2024,42.04,At-Risk,2024-08,Wednesday,At-Risk,7,308.37
C02457,T0017248,22-08-2024,37.27,At-Risk,2024-08,Thursday,At-Risk,7,308.37
C02458,T0017249,15-11-2024,117.51,Loyalist,2024-11,Friday,At-Risk,12,1569.56
C02458,T0017250,11-12-2024,195.94,Loyalist,2024-12,Wednesday,At-Risk,12,1569.56
C02458,T0017251,15-11-2024,142.61,Loyalist,2024-11,Friday,At-Risk,12,1569.56
C02458,T0017252,03-11-2024,223.09,Loyalist,2024-11,Sunday,At-Risk,12,1569.56
C02458,T0017253,31-10-2024,150.14,Loyalist,2024-10,Thursday,At-Risk,12,1569.56
C02458,T0017254,24-10-2024,204.81,Loyalist,2024-10,Thursday,At-Risk,12,1569.56
C02458,T0017255,05-11-2024,124.85,Loyalist,2024-11,Tuesday,At-Risk,12,1569.56
C02458,T0017256,13-11-2024,138.58,Loyalist,2024-11,Wednesday,At-Risk,12,1569.56
C02458,T0017257,30-11-2024,170.36,Loyalist,2024-11,Saturday,At-Risk,12,1569.56
C02458,T0017258,20-11-2024,101.67,Loyalist,2024-11,Wednesday,At-Risk,12,1569.56
C02459,T0017259,29-09-2024,17.67,Loyalist,2024-09,Sunday,At-Risk,8,365.83
C02459,T0017260,07-11-2024,166.4,Loyalist,2024-11,Thursday,At-Risk,8,365.83
C02459,T0017261,02-11-2024,170.1,Loyalist,2024-11,Saturday,At-Risk,8,365.83
C02459,T0017262,27-09-2024,11.66,Loyalist,2024-09,Friday,At-Risk,8,365.83
C02460,T0017263,16-12-2023,22.56,Dormant,2023-12,Saturday,Dormant,4,75.94
C02460,T0017264,10-11-2023,53.38,Dormant,2023-11,Friday,Dormant,4,75.94
C02461,T0017265,12-01-2024,17.94,Dormant,2024-01,Friday,Dormant,3,17.94
C02462,T0017266,10-07-2024,143.19,At-Risk,2024-07,Wednesday,Dormant,6,148.19
C02462,T0017267,24-06-2024,5,At-Risk,2024-06,Monday,Dormant,6,148.19
C02463,T0017268,20-08-2024,181.16,At-Risk,2024-08,Tuesday,At-Risk,8,468.24
C02463,T0017269,31-07-2024,68.08,At-Risk,2024-07,Wednesday,At-Risk,8,468.24
C02463,T0017270,29-07-2024,64.54,At-Risk,2024-07,Monday,At-Risk,8,468.24
C02463,T0017271,25-08-2024,125.86,At-Risk,2024-08,Sunday,At-Risk,8,468.24
C02463,T0017272,16-08-2024,28.6,At-Risk,2024-08,Friday,At-Risk,8,468.24
C02464,T0017273,09-07-2024,68.38,At-Risk,2024-07,Tuesday,At-Risk,7,364.92
C02464,T0017274,12-08-2024,110.44,At-Risk,2024-08,Monday,At-Risk,7,364.92
C02464,T0017275,01-08-2024,99.11,At-Risk,2024-08,Thursday,At-Risk,7,364.92
C02464,T0017276,20-08-2024,6.98,At-Risk,2024-08,Tuesday,At-Risk,7,364.92
C02464,T0017277,26-06-2024,80.01,At-Risk,2024-06,Wednesday,At-Risk,7,364.92
C02465,T0017278,25-10-2024,306.77,Champion,2024-10,Friday,Loyalists,14,6017.06
C02465,T0017279,07-11-2024,344.06,Champion,2024-11,Thursday,Loyalists,14,6017.06
C02465,T0017280,03-12-2024,310.79,Champion,2024-12,Tuesday,Loyalists,14,6017.06
C02465,T0017281,29-10-2024,299.4,Champion,2024-10,Tuesday,Loyalists,14,6017.06
C02465,T0017282,26-11-2024,429.28,Champion,2024-11,Tuesday,Loyalists,14,6017.06
C02465,T0017283,21-10-2024,222.45,Champion,2024-10,Monday,Loyalists,14,6017.06
C02465,T0017284,18-11-2024,239.55,Champion,2024-11,Monday,Loyalists,14,6017.06
C02465,T0017285,01-12-2024,326.77,Champion,2024-12,Sunday,Loyalists,14,6017.06
C02465,T0017286,22-11-2024,242.87,Champion,2024-11,Friday,Loyalists,14,6017.06
C02465,T0017287,03-12-2024,337.73,Champion,2024-12,Tuesday,Loyalists,14,6017.06
C02465,T0017288,22-11-2024,427.22,Champion,2024-11,Friday,Loyalists,14,6017.06
C02465,T0017289,21-10-2024,220.06,Champion,2024-10,Monday,Loyalists,14,6017.06
C02465,T0017290,01-11-2024,167.95,Champion,2024-11,Friday,Loyalists,14,6017.06
C02465,T0017291,11-11-2024,370.13,Champion,2024-11,Monday,Loyalists,14,6017.06
C02465,T0017292,11-11-2024,330.77,Champion,2024-11,Monday,Loyalists,14,6017.06
C02465,T0017293,11-12-2024,298.49,Champion,2024-12,Wednesday,Loyalists,14,6017.06
C02465,T0017294,14-10-2024,227.47,Champion,2024-10,Monday,Loyalists,14,6017.06
C02465,T0017295,24-11-2024,215.06,Champion,2024-11,Sunday,Loyalists,14,6017.06
C02465,T0017296,15-10-2024,243.51,Champion,2024-10,Tuesday,Loyalists,14,6017.06
C02465,T0017297,22-10-2024,158.75,Champion,2024-10,Tuesday,Loyalists,14,6017.06
C02465,T0017298,06-12-2024,297.98,Champion,2024-12,Friday,Loyalists,14,6017.06
C02466,T0017299,10-10-2024,140.55,Loyalist,2024-10,Thursday,At-Risk,9,828.7
C02466,T0017300,15-10-2024,134.01,Loyalist,2024-10,Tuesday,At-Risk,9,828.7
C02466,T0017301,05-11-2024,163.61,Loyalist,2024-11,Tuesday,At-Risk,9,828.7
C02466,T0017302,11-10-2024,144.33,Loyalist,2024-10,Friday,At-Risk,9,828.7
C02466,T0017303,25-09-2024,129.91,Loyalist,2024-09,Wednesday,At-Risk,9,828.7
C02466,T0017304,19-10-2024,116.29,Loyalist,2024-10,Saturday,At-Risk,9,828.7
C02467,T0017305,27-10-2024,269.99,Champion,2024-10,Sunday,Loyalists,15,4974.96
C02467,T0017306,10-12-2024,304.39,Champion,2024-12,Tuesday,Loyalists,15,4974.96
C02467,T0017307,18-12-2024,281.86,Champion,2024-12,Wednesday,Loyalists,15,4974.96
C02467,T0017308,24-10-2024,291.92,Champion,2024-10,Thursday,Loyalists,15,4974.96
C02467,T0017309,07-11-2024,351.43,Champion,2024-11,Thursday,Loyalists,15,4974.96
C02467,T0017310,24-10-2024,289.41,Champion,2024-10,Thursday,Loyalists,15,4974.96
C02467,T0017311,30-10-2024,446.94,Champion,2024-10,Wednesday,Loyalists,15,4974.96
C02467,T0017312,11-12-2024,406.05,Champion,2024-12,Wednesday,Loyalists,15,4974.96
C02467,T0017313,01-12-2024,383.63,Champion,2024-12,Sunday,Loyalists,15,4974.96
C02467,T0017314,10-12-2024,409.19,Champion,2024-12,Tuesday,Loyalists,15,4974.96
C02467,T0017315,04-12-2024,270.27,Champion,2024-12,Wednesday,Loyalists,15,4974.96
C02467,T0017316,29-11-2024,352.49,Champion,2024-11,Friday,Loyalists,15,4974.96
C02467,T0017317,25-11-2024,402.24,Champion,2024-11,Monday,Loyalists,15,4974.96
C02467,T0017318,05-11-2024,242.33,Champion,2024-11,Tuesday,Loyalists,15,4974.96
C02467,T0017319,15-11-2024,272.82,Champion,2024-11,Friday,Loyalists,15,4974.96
C02468,T0017320,17-11-2024,152.5,Loyalist,2024-11,Sunday,At-Risk,10,747.83
C02468,T0017321,05-11-2024,120.59,Loyalist,2024-11,Tuesday,At-Risk,10,747.83
C02468,T0017322,13-10-2024,174.61,Loyalist,2024-10,Sunday,At-Risk,10,747.83
C02468,T0017323,01-10-2024,122.54,Loyalist,2024-10,Tuesday,At-Risk,10,747.83
C02468,T0017324,08-10-2024,109.84,Loyalist,2024-10,Tuesday,At-Risk,10,747.83
C02468,T0017325,01-10-2024,67.75,Loyalist,2024-10,Tuesday,At-Risk,10,747.83
C02469,T0017326,06-10-2024,68.57,At-Risk,2024-10,Sunday,At-Risk,9,278.17
C02469,T0017327,14-11-2024,105.78,At-Risk,2024-11,Thursday,At-Risk,9,278.17
C02469,T0017328,14-10-2024,12.43,At-Risk,2024-10,Monday,At-Risk,9,278.17
C02469,T0017329,17-11-2024,91.39,At-Risk,2024-11,Sunday,At-Risk,9,278.17
C02470,T0017330,20-12-2024,180.34,Champion,2024-12,Friday,Loyalists,15,4856.26
C02470,T0017331,29-11-2024,384.08,Champion,2024-11,Friday,Loyalists,15,4856.26
C02470,T0017332,18-11-2024,224.09,Champion,2024-11,Monday,Loyalists,15,4856.26
C02470,T0017333,18-12-2024,159.83,Champion,2024-12,Wednesday,Loyalists,15,4856.26
C02470,T0017334,25-12-2024,301.87,Champion,2024-12,Wednesday,Loyalists,15,4856.26
C02470,T0017335,04-11-2024,382.21,Champion,2024-11,Monday,Loyalists,15,4856.26
C02470,T0017336,01-11-2024,265.62,Champion,2024-11,Friday,Loyalists,15,4856.26
C02470,T0017337,21-12-2024,217.49,Champion,2024-12,Saturday,Loyalists,15,4856.26
C02470,T0017338,08-12-2024,302.88,Champion,2024-12,Sunday,Loyalists,15,4856.26
C02470,T0017339,19-11-2024,321.88,Champion,2024-11,Tuesday,Loyalists,15,4856.26
C02470,T0017340,28-11-2024,380.72,Champion,2024-11,Thursday,Loyalists,15,4856.26
C02470,T0017341,18-12-2024,316.94,Champion,2024-12,Wednesday,Loyalists,15,4856.26
C02470,T0017342,28-11-2024,158.89,Champion,2024-11,Thursday,Loyalists,15,4856.26
C02470,T0017343,09-12-2024,306.76,Champion,2024-12,Monday,Loyalists,15,4856.26
C02470,T0017344,15-11-2024,203.87,Champion,2024-11,Friday,Loyalists,15,4856.26
C02470,T0017345,09-11-2024,285.02,Champion,2024-11,Saturday,Loyalists,15,4856.26
C02470,T0017346,08-12-2024,237.68,Champion,2024-12,Sunday,Loyalists,15,4856.26
C02470,T0017347,11-11-2024,226.09,Champion,2024-11,Monday,Loyalists,15,4856.26
C02471,T0017348,17-03-2024,58.84,Dormant,2024-03,Sunday,Dormant,5,131.7
C02471,T0017349,19-03-2024,34.3,Dormant,2024-03,Tuesday,Dormant,5,131.7
C02471,T0017350,29-03-2024,38.56,Dormant,2024-03,Friday,Dormant,5,131.7
C02472,T0017351,06-12-2023,51.29,Dormant,2023-12,Wednesday,Dormant,3,51.29
C02473,T0017352,12-08-2024,96.55,At-Risk,2024-08,Monday,At-Risk,7,196.15
C02473,T0017353,09-08-2024,55.33,At-Risk,2024-08,Friday,At-Risk,7,196.15
C02473,T0017354,04-08-2024,5,At-Risk,2024-08,Sunday,At-Risk,7,196.15
C02473,T0017355,11-08-2024,39.27,At-Risk,2024-08,Sunday,At-Risk,7,196.15
C02474,T0017356,28-08-2024,96.28,At-Risk,2024-08,Wednesday,At-Risk,9,731.67
C02474,T0017357,18-08-2024,114.41,At-Risk,2024-08,Sunday,At-Risk,9,731.67
C02474,T0017358,08-08-2024,139.36,At-Risk,2024-08,Thursday,At-Risk,9,731.67
C02474,T0017359,18-08-2024,130.86,At-Risk,2024-08,Sunday,At-Risk,9,731.67
C02474,T0017360,04-09-2024,123.41,At-Risk,2024-09,Wednesday,At-Risk,9,731.67
C02474,T0017361,31-08-2024,127.35,At-Risk,2024-08,Saturday,At-Risk,9,731.67
